recipe_id,recipe_name,cuisine,carbon_tier,total_co2e_kg,calories,protein_g,fat_g,sugar_g,fiber_g,carbohydrates_g,sodium_mg,avg_rating,total_reviews,is_vegetarian,is_vegan,servings,estimated_cost_usd
RCP00175,Pakistani Main Course Special 175,Pakistani,medium,3.3961699999999997,169.0,49.0,39.0,10.0,5.0,44.0,1246.0,4.1,4801.0,False,False,6.0,4.05
RCP00176,Korma,Pakistani,medium,4.729713,340.0,11.0,17.0,11.0,14.0,42.0,931.0,3.9,757.0,True,False,3.0,15.22
RCP00177,Aloo Gosht,Pakistani,high,9.6635,460.0,20.0,21.0,15.0,5.0,46.0,269.0,4.6,4398.0,False,False,2.0,16.99
RCP00178,Chicken Tikka,Pakistani,high,8.451315,528.0,34.0,19.0,16.0,12.0,42.0,566.0,3.8,4442.0,False,False,6.0,2.58
RCP00179,Korma,Pakistani,medium,2.7450555,523.0,12.0,21.0,8.0,5.0,43.0,926.0,4.6,875.0,True,False,6.0,11.39
RCP00180,Pakistani Main Course Special 180,Pakistani,low,1.4648199999999998,619.0,7.0,17.0,11.0,13.0,38.0,1398.0,4.0,604.0,True,True,3.0,6.63
RCP00181,Pakistani Main Course Special 181,Pakistani,low,1.642755,655.0,8.0,24.0,17.0,8.0,71.0,751.0,3.7,4120.0,True,False,2.0,4.64
RCP00182,Nihari,Pakistani,high,38.593575,664.0,40.0,20.0,9.0,14.0,68.0,892.0,4.1,3772.0,False,False,5.0,9.86
RCP00183,Karahi,Pakistani,medium,2.4191,269.0,6.0,29.0,10.0,12.0,68.0,1020.0,3.9,3516.0,True,False,6.0,9.56
RCP00184,Paya,Pakistani,high,14.215100000000001,720.0,18.0,27.0,12.0,12.0,73.0,393.0,4.4,1453.0,True,False,6.0,4.58
RCP00185,Pakistani Main Course Special 185,Pakistani,medium,4.9012899999999995,743.0,36.0,23.0,10.0,2.0,68.0,1006.0,4.2,3496.0,False,False,4.0,3.28
RCP00186,Lahori Chargha,Pakistani,low,1.07184,793.0,8.0,11.0,17.0,4.0,47.0,856.0,4.9,2357.0,True,False,7.0,23.36
RCP00187,Pakistani Main Course Special 187,Pakistani,high,18.601028,669.0,42.0,28.0,16.0,14.0,79.0,1302.0,4.7,254.0,False,False,7.0,20.83
RCP00188,Pakistani Main Course Special 188,Pakistani,medium,5.894415,262.0,48.0,36.0,17.0,9.0,75.0,838.0,3.5,3151.0,False,False,4.0,11.45
RCP00189,Biryani,Pakistani,high,14.45083,390.0,44.0,29.0,7.0,3.0,34.0,1485.0,4.6,4332.0,False,False,3.0,14.56
RCP00190,Seekh Kabab,Pakistani,high,12.968979999999998,617.0,38.0,27.0,16.0,13.0,76.0,1143.0,4.8,988.0,False,False,3.0,21.86
RCP00191,Nihari,Pakistani,high,11.980618999999999,242.0,31.0,15.0,8.0,6.0,78.0,997.0,3.7,4602.0,False,False,3.0,15.0
RCP00192,Seekh Kabab,Pakistani,medium,2.2873499999999996,494.0,23.0,28.0,7.0,8.0,67.0,1209.0,3.6,3007.0,False,True,3.0,10.8
RCP00193,Pakistani Main Course Special 193,Pakistani,high,22.708918999999998,162.0,38.0,35.0,7.0,7.0,39.0,720.0,4.7,4292.0,False,False,5.0,23.3
RCP00194,Korma,Pakistani,low,1.8158254999999996,175.0,5.0,21.0,18.0,3.0,51.0,1186.0,3.6,4318.0,True,False,4.0,19.95
RCP00195,Biryani,Pakistani,high,16.190078999999997,474.0,41.0,27.0,9.0,5.0,40.0,224.0,3.6,1102.0,False,False,4.0,23.93
RCP00196,Chicken Tikka,Pakistani,high,22.699878999999996,394.0,34.0,24.0,2.0,5.0,49.0,1149.0,3.9,993.0,False,False,2.0,2.89
RCP00197,Pakistani Main Course Special 197,Pakistani,low,1.1357099999999998,238.0,24.0,29.0,7.0,9.0,65.0,1017.0,5.0,1306.0,False,False,2.0,3.74
RCP00198,Korma,Pakistani,low,1.8964649999999998,237.0,18.0,18.0,6.0,2.0,76.0,202.0,4.2,4706.0,True,False,7.0,17.13
RCP00199,Pakistani Main Course Special 199,Pakistani,high,21.167040000000004,524.0,34.0,19.0,10.0,5.0,63.0,373.0,4.5,737.0,False,False,4.0,12.62
RCP00200,Paya,Pakistani,high,26.799363500000002,505.0,33.0,37.0,5.0,5.0,61.0,1491.0,3.9,3661.0,False,False,5.0,4.62
RCP00201,Karahi,Pakistani,medium,2.10801,300.0,17.0,11.0,17.0,13.0,77.0,929.0,4.9,2476.0,True,False,3.0,5.1
RCP00202,Pakistani Main Course Special 202,Pakistani,high,36.402829999999994,284.0,21.0,23.0,6.0,7.0,73.0,1344.0,4.5,2231.0,False,False,3.0,3.81
RCP00203,Pakistani Main Course Special 203,Pakistani,high,54.674304,537.0,47.0,36.0,14.0,6.0,70.0,325.0,3.8,783.0,False,False,5.0,15.3
RCP00204,Pakistani Main Course Special 204,Pakistani,high,17.134520000000006,481.0,29.0,16.0,14.0,13.0,39.0,631.0,3.8,1814.0,False,False,3.0,15.72
RCP00205,Nihari,Pakistani,medium,4.579181,705.0,16.0,14.0,15.0,10.0,75.0,952.0,3.6,2977.0,True,False,4.0,23.5
RCP00206,Korma,Pakistani,low,1.74653,474.0,11.0,24.0,14.0,10.0,65.0,575.0,4.1,4379.0,True,True,3.0,4.6
RCP00207,Seekh Kabab,Pakistani,high,25.992465,767.0,46.0,39.0,11.0,5.0,68.0,1435.0,4.9,2278.0,False,False,3.0,12.9
RCP00208,Karahi,Pakistani,low,1.5628499999999999,189.0,11.0,15.0,5.0,5.0,63.0,495.0,4.0,109.0,True,False,3.0,10.14
RCP00209,Pakistani Main Course Special 209,Pakistani,high,10.0270985,348.0,48.0,31.0,14.0,6.0,62.0,1031.0,5.0,2016.0,False,False,3.0,18.75
RCP00210,Biryani,Pakistani,high,21.089779999999998,505.0,20.0,38.0,4.0,4.0,38.0,1064.0,4.7,2532.0,False,False,3.0,22.59
RCP00211,Haleem,Pakistani,high,66.0963555,485.0,38.0,16.0,11.0,14.0,30.0,1208.0,5.0,2206.0,False,False,6.0,15.29
RCP00212,Chicken Tikka,Pakistani,high,13.91922,581.0,41.0,17.0,14.0,8.0,60.0,338.0,3.7,3381.0,False,True,7.0,18.72
RCP00213,Biryani,Pakistani,high,29.4333,381.0,37.0,37.0,11.0,10.0,33.0,1122.0,3.9,2467.0,False,False,2.0,11.6
RCP00214,Sindhi Biryani,Pakistani,medium,7.431163499999998,405.0,46.0,17.0,13.0,12.0,63.0,1462.0,4.5,1048.0,False,False,7.0,10.64
RCP00215,Haleem,Pakistani,high,12.842002500000001,663.0,47.0,15.0,14.0,7.0,40.0,507.0,4.2,899.0,False,False,5.0,22.06
RCP00216,Nihari,Pakistani,low,1.2871159999999993,439.0,35.0,32.0,10.0,2.0,77.0,666.0,4.8,4234.0,False,False,4.0,23.17
RCP00217,Korma,Pakistani,medium,2.31687,714.0,15.0,12.0,7.0,5.0,68.0,1298.0,4.9,76.0,True,False,2.0,11.57
RCP00218,Korma,Pakistani,high,10.3499,300.0,46.0,26.0,18.0,12.0,43.0,669.0,4.2,3984.0,False,True,5.0,3.39
RCP00219,Karahi,Pakistani,high,14.739559,463.0,36.0,34.0,16.0,7.0,69.0,1442.0,4.9,845.0,False,False,7.0,24.92
RCP00220,Palak Paneer,Pakistani,high,38.096813,165.0,31.0,17.0,9.0,9.0,69.0,763.0,4.0,1169.0,False,False,3.0,8.42
RCP00221,Aloo Gosht,Pakistani,medium,6.3101205,608.0,39.0,38.0,17.0,5.0,63.0,855.0,3.9,2561.0,False,False,4.0,17.82
RCP00222,Pakistani Main Course Special 222,Pakistani,high,21.81207,411.0,44.0,19.0,5.0,7.0,43.0,1093.0,4.7,1345.0,False,False,4.0,6.09
RCP00223,Karahi,Pakistani,high,8.718389999999998,342.0,29.0,23.0,16.0,9.0,77.0,1298.0,4.3,2760.0,False,False,6.0,22.64
RCP00224,Dal Makhani,Pakistani,medium,3.969679999999999,645.0,9.0,17.0,6.0,4.0,56.0,383.0,3.8,4709.0,True,False,2.0,4.4
RCP00225,Haleem,Pakistani,medium,5.231862499999999,445.0,46.0,22.0,4.0,8.0,49.0,1014.0,3.8,2160.0,False,False,5.0,22.77
RCP00226,Karahi,Pakistani,medium,5.610844999999999,284.0,15.0,29.0,9.0,13.0,74.0,1305.0,4.0,4436.0,True,False,2.0,11.95
RCP00227,Sajji,Pakistani,high,33.750820000000004,216.0,24.0,16.0,9.0,8.0,51.0,814.0,4.6,3808.0,False,False,6.0,24.97
RCP00228,Sajji,Pakistani,high,15.323439999999998,693.0,31.0,20.0,14.0,8.0,64.0,607.0,4.2,1362.0,False,False,4.0,8.52
RCP00229,Palak Paneer,Pakistani,medium,3.9870755,156.0,17.0,23.0,18.0,10.0,74.0,800.0,4.0,2271.0,True,False,6.0,20.26
RCP00230,Pakistani Main Course Special 230,Pakistani,medium,5.38978,604.0,6.0,17.0,9.0,13.0,64.0,678.0,4.2,3445.0,True,False,2.0,22.52
RCP00231,Chicken Tikka,Pakistani,high,13.716166000000001,289.0,5.0,15.0,6.0,5.0,37.0,550.0,4.0,653.0,True,False,4.0,4.27
RCP00232,Paya,Pakistani,medium,4.364914499999999,253.0,15.0,16.0,14.0,14.0,43.0,481.0,4.4,2034.0,True,True,2.0,3.97
RCP00233,Pakistani Main Course Special 233,Pakistani,low,1.443797,318.0,8.0,25.0,8.0,8.0,40.0,516.0,4.4,4744.0,True,True,7.0,18.98
RCP00234,Lahori Chargha,Pakistani,high,36.577594000000005,443.0,47.0,30.0,18.0,9.0,40.0,1426.0,4.5,2379.0,False,False,4.0,13.05
RCP00235,Dal Makhani,Pakistani,high,17.5869,398.0,36.0,33.0,2.0,6.0,36.0,582.0,4.9,3021.0,False,False,5.0,12.98
RCP00236,Biryani,Pakistani,high,9.912994,363.0,14.0,11.0,16.0,10.0,72.0,1039.0,4.2,4304.0,True,False,7.0,21.91
RCP00237,Lahori Chargha,Pakistani,high,12.992335,515.0,27.0,32.0,8.0,12.0,51.0,640.0,3.8,3002.0,False,True,3.0,14.13
RCP00238,Palak Paneer,Pakistani,high,10.86855,293.0,38.0,20.0,7.0,5.0,45.0,412.0,4.3,1069.0,False,False,5.0,9.53
RCP00239,Seekh Kabab,Pakistani,high,8.622969999999999,631.0,49.0,23.0,10.0,6.0,72.0,430.0,4.0,812.0,False,False,3.0,22.6
RCP00240,Pakistani Main Course Special 240,Pakistani,high,10.278695999999998,512.0,43.0,27.0,11.0,9.0,31.0,363.0,4.5,2696.0,False,False,7.0,16.92
RCP00241,Dal Makhani,Pakistani,high,14.549061999999997,469.0,45.0,30.0,13.0,12.0,64.0,1219.0,3.6,1884.0,False,False,7.0,8.23
RCP00242,Chicken Tikka,Pakistani,high,35.7246255,470.0,45.0,39.0,3.0,13.0,44.0,375.0,3.7,4721.0,False,True,3.0,6.75
RCP00243,Pakistani Main Course Special 243,Pakistani,medium,2.4993,702.0,26.0,27.0,19.0,5.0,62.0,598.0,4.0,33.0,False,False,4.0,11.53
RCP00244,Chicken Tikka,Pakistani,high,44.61965999999999,558.0,42.0,27.0,10.0,9.0,45.0,820.0,4.5,2064.0,False,False,6.0,18.64
RCP00245,Dal Makhani,Pakistani,high,17.572480000000002,155.0,21.0,18.0,9.0,8.0,56.0,246.0,4.7,3308.0,False,False,5.0,23.89
RCP00246,Aloo Gosht,Pakistani,medium,3.211098,206.0,11.0,26.0,11.0,2.0,51.0,774.0,4.0,2628.0,True,False,5.0,5.17
RCP00247,Dal Makhani,Pakistani,low,1.4826,708.0,33.0,25.0,19.0,11.0,62.0,862.0,5.0,3820.0,False,False,7.0,8.43
RCP00248,Haleem,Pakistani,high,51.40639,185.0,49.0,28.0,5.0,12.0,77.0,1045.0,5.0,2262.0,False,False,4.0,11.66
RCP00249,Aloo Gosht,Pakistani,medium,4.20482,794.0,35.0,20.0,15.0,3.0,42.0,929.0,4.6,911.0,False,False,5.0,17.14
RCP00250,Aloo Gosht,Pakistani,high,20.284593,576.0,47.0,25.0,10.0,3.0,61.0,1315.0,4.2,760.0,False,False,7.0,23.63
RCP00251,Sajji,Pakistani,medium,4.697935999999999,267.0,5.0,20.0,4.0,8.0,56.0,1194.0,4.4,2376.0,True,False,4.0,5.01
RCP00252,Chapli Kabab,Pakistani,medium,5.266,577.0,15.0,27.0,19.0,10.0,77.0,364.0,3.7,3942.0,True,False,4.0,3.3
RCP00253,Seekh Kabab,Pakistani,medium,3.4186224999999997,185.0,44.0,23.0,7.0,9.0,49.0,653.0,3.5,162.0,False,False,2.0,15.88
RCP00254,Seekh Kabab,Pakistani,high,20.511776,518.0,40.0,33.0,2.0,14.0,36.0,468.0,4.4,4727.0,False,False,2.0,20.23
RCP00255,Paya,Pakistani,low,1.3219299999999998,525.0,19.0,27.0,17.0,12.0,35.0,1129.0,4.6,1216.0,True,False,3.0,16.86
RCP00256,Pakistani Main Course Special 256,Pakistani,medium,2.2728499999999996,236.0,42.0,18.0,17.0,13.0,35.0,286.0,3.5,1116.0,False,False,7.0,17.89
RCP00257,Sajji,Pakistani,low,0.98159,349.0,18.0,25.0,14.0,14.0,77.0,1337.0,3.6,4832.0,True,True,3.0,13.5
RCP00258,Paya,Pakistani,low,1.8586499999999997,614.0,10.0,19.0,6.0,13.0,56.0,1431.0,4.8,1539.0,True,False,3.0,16.16
RCP00259,Pakistani Main Course Special 259,Pakistani,medium,3.1382889999999994,163.0,19.0,20.0,2.0,4.0,59.0,666.0,3.6,1854.0,True,False,4.0,14.58
RCP00260,Chapli Kabab,Pakistani,high,21.40929,672.0,46.0,21.0,17.0,13.0,49.0,556.0,3.9,4479.0,False,False,3.0,22.22
RCP00261,Palak Paneer,Pakistani,medium,6.286944999999999,393.0,15.0,17.0,11.0,11.0,51.0,972.0,4.1,1870.0,True,False,3.0,3.79
RCP00262,Pakistani Main Course Special 262,Pakistani,high,8.924449999999998,572.0,48.0,22.0,8.0,10.0,65.0,550.0,4.1,3881.0,False,False,4.0,6.34
RCP00263,Chicken Tikka,Pakistani,medium,2.4219619999999997,602.0,8.0,13.0,7.0,14.0,65.0,576.0,4.4,4544.0,True,False,7.0,11.82
RCP00264,Lahori Chargha,Pakistani,high,22.414540999999996,522.0,33.0,17.0,16.0,10.0,77.0,728.0,4.2,3427.0,False,False,3.0,4.03
RCP00265,Pakistani Main Course Special 265,Pakistani,high,25.952223999999998,395.0,49.0,21.0,17.0,8.0,31.0,587.0,3.7,2763.0,False,False,5.0,23.57
RCP00266,Palak Paneer,Pakistani,medium,6.177085,449.0,13.0,27.0,6.0,2.0,37.0,969.0,4.6,1078.0,True,False,6.0,21.1
RCP00267,Haleem,Pakistani,medium,2.6851599999999998,773.0,19.0,27.0,18.0,9.0,30.0,1376.0,3.6,1325.0,True,False,4.0,18.8
RCP00268,Aloo Gosht,Pakistani,medium,6.796367500000001,382.0,7.0,27.0,3.0,3.0,66.0,236.0,4.3,2400.0,True,False,3.0,7.69
RCP00269,Aloo Gosht,Pakistani,low,0.46877999999999986,562.0,32.0,24.0,15.0,13.0,52.0,1143.0,4.6,3885.0,False,False,5.0,2.57
RCP00270,Pakistani Main Course Special 270,Pakistani,high,17.995339999999995,678.0,48.0,34.0,12.0,6.0,54.0,1056.0,4.2,486.0,False,False,6.0,5.03
RCP00271,Lahori Chargha,Pakistani,medium,4.4741185,588.0,14.0,24.0,16.0,2.0,68.0,219.0,4.6,4666.0,True,False,7.0,23.69
RCP00272,Paya,Pakistani,high,22.758725999999996,248.0,25.0,31.0,9.0,13.0,50.0,323.0,3.9,4157.0,False,False,3.0,5.21
RCP00273,Chicken Tikka,Pakistani,high,13.946325999999997,455.0,47.0,30.0,7.0,9.0,77.0,383.0,3.7,3633.0,False,False,7.0,15.78
RCP00274,Aloo Gosht,Pakistani,medium,4.16012,304.0,38.0,17.0,19.0,2.0,61.0,931.0,3.9,4124.0,False,False,5.0,16.65
RCP00275,Pakistani Main Course Special 275,Pakistani,low,0.8596999999999996,332.0,9.0,25.0,7.0,3.0,30.0,333.0,4.6,1205.0,True,False,7.0,5.11
RCP00276,Karahi,Pakistani,high,22.302891999999996,285.0,34.0,17.0,7.0,9.0,65.0,1018.0,4.4,4141.0,False,False,7.0,20.26
RCP00277,Pakistani Main Course Special 277,Pakistani,high,32.950089,428.0,47.0,27.0,10.0,9.0,74.0,943.0,4.3,2155.0,False,False,3.0,5.79
RCP00278,Pakistani Main Course Special 278,Pakistani,high,9.070793499999999,418.0,30.0,28.0,13.0,7.0,42.0,1121.0,3.7,2496.0,False,False,5.0,18.14
RCP00279,Palak Paneer,Pakistani,medium,2.0637,481.0,20.0,32.0,2.0,3.0,43.0,339.0,5.0,1946.0,False,False,2.0,2.34
RCP00280,Nihari,Pakistani,high,10.192575,374.0,38.0,32.0,15.0,11.0,43.0,221.0,4.9,850.0,False,False,2.0,19.56
RCP00281,Aloo Gosht,Pakistani,medium,2.4607699999999997,793.0,16.0,29.0,9.0,5.0,64.0,871.0,3.6,4120.0,True,False,5.0,11.57
RCP00282,Dal Makhani,Pakistani,high,16.1908,417.0,43.0,26.0,7.0,5.0,59.0,1293.0,4.5,1628.0,False,False,3.0,10.17
RCP00283,Seekh Kabab,Pakistani,high,17.105115,183.0,20.0,38.0,2.0,5.0,54.0,574.0,3.8,2505.0,False,False,6.0,22.34
RCP00284,Biryani,Pakistani,high,50.64651,155.0,43.0,25.0,6.0,3.0,44.0,225.0,4.2,1494.0,False,False,7.0,18.33
RCP00285,Paya,Pakistani,medium,4.68322,456.0,27.0,24.0,17.0,11.0,70.0,490.0,4.1,4993.0,False,False,7.0,3.83
RCP00286,Chapli Kabab,Pakistani,high,15.602235499999997,752.0,30.0,25.0,13.0,2.0,79.0,1149.0,3.8,3890.0,False,False,5.0,12.74
RCP00287,Pakistani Main Course Special 287,Pakistani,low,1.4189399999999999,774.0,8.0,29.0,15.0,10.0,65.0,518.0,4.1,3934.0,True,False,5.0,11.55
RCP00288,Haleem,Pakistani,low,1.07878,670.0,19.0,27.0,19.0,9.0,48.0,789.0,4.9,219.0,True,False,3.0,20.86
RCP00289,Paya,Pakistani,high,10.3104,683.0,27.0,18.0,15.0,4.0,48.0,252.0,4.7,849.0,False,False,6.0,22.19
RCP00290,Paya,Pakistani,high,50.493565,711.0,31.0,39.0,15.0,14.0,39.0,1005.0,3.8,2914.0,False,False,7.0,24.47
RCP00291,Pakistani Main Course Special 291,Pakistani,medium,4.248665,170.0,42.0,37.0,2.0,13.0,76.0,1397.0,4.3,3582.0,False,False,5.0,22.35
RCP00292,Sajji,Pakistani,medium,6.555448999999999,704.0,11.0,28.0,3.0,6.0,59.0,832.0,3.7,4582.0,True,False,5.0,2.15
RCP00293,Korma,Pakistani,high,24.876843499999993,293.0,28.0,23.0,19.0,14.0,54.0,954.0,4.9,3578.0,False,False,3.0,10.64
RCP00294,Seekh Kabab,Pakistani,medium,5.6599710000000005,208.0,32.0,36.0,7.0,6.0,50.0,283.0,3.7,4939.0,False,False,2.0,12.43
RCP00295,Karahi,Pakistani,high,33.81812200000001,687.0,30.0,20.0,17.0,9.0,67.0,973.0,3.6,3365.0,False,False,5.0,16.62
RCP00296,Sajji,Pakistani,high,13.120036500000001,796.0,29.0,38.0,12.0,4.0,51.0,967.0,4.8,160.0,False,False,2.0,18.33
RCP00297,Paya,Pakistani,medium,6.0283995,269.0,16.0,19.0,14.0,12.0,71.0,978.0,4.4,3916.0,True,False,5.0,19.27
RCP00298,Pakistani Main Course Special 298,Pakistani,medium,4.85582,522.0,39.0,29.0,5.0,5.0,33.0,688.0,4.0,3004.0,False,False,7.0,10.6
RCP00299,Dal Makhani,Pakistani,medium,4.064134999999999,698.0,44.0,25.0,8.0,14.0,78.0,210.0,4.2,2475.0,False,False,6.0,19.6
RCP00300,Chicken Tikka,Pakistani,high,14.775360000000001,461.0,21.0,23.0,18.0,10.0,47.0,965.0,4.7,4776.0,False,False,3.0,16.96
RCP00301,Palak Paneer,Pakistani,high,19.130510499999996,688.0,12.0,28.0,11.0,4.0,56.0,785.0,4.6,4252.0,True,True,5.0,12.57
RCP00302,Pakistani Main Course Special 302,Pakistani,high,14.218059499999995,477.0,27.0,34.0,3.0,12.0,58.0,1038.0,4.0,589.0,False,False,3.0,20.44
RCP00303,Pakistani Main Course Special 303,Pakistani,medium,2.45259,620.0,5.0,20.0,17.0,6.0,40.0,333.0,4.3,3541.0,True,False,5.0,21.52
RCP00304,Pakistani Main Course Special 304,Pakistani,medium,2.3667,556.0,6.0,25.0,7.0,3.0,77.0,353.0,3.5,3720.0,True,False,6.0,16.19
RCP00305,Palak Paneer,Pakistani,low,1.7305499999999996,525.0,17.0,20.0,5.0,11.0,43.0,601.0,3.9,708.0,True,False,7.0,6.35
RCP00306,Pakistani Main Course Special 306,Pakistani,high,53.904945,681.0,46.0,16.0,8.0,6.0,39.0,1322.0,4.3,2296.0,False,False,4.0,10.53
RCP00307,Paya,Pakistani,high,11.380996999999999,710.0,41.0,24.0,16.0,10.0,31.0,230.0,4.6,3337.0,False,False,6.0,4.88
RCP00308,Dal Makhani,Pakistani,medium,2.02219,782.0,13.0,17.0,13.0,3.0,67.0,1398.0,4.3,108.0,True,False,7.0,12.31
RCP00309,Pakistani Main Course Special 309,Pakistani,high,19.861540499999997,521.0,21.0,27.0,6.0,5.0,47.0,1426.0,4.1,1903.0,False,False,7.0,7.06
RCP00310,Chicken Tikka,Pakistani,medium,5.7851989999999995,198.0,7.0,19.0,3.0,5.0,55.0,549.0,3.7,2096.0,True,False,4.0,13.22
RCP00311,Pakistani Main Course Special 311,Pakistani,high,13.744079,712.0,31.0,21.0,13.0,2.0,61.0,685.0,4.3,898.0,False,False,6.0,7.06
RCP00312,Pakistani Main Course Special 312,Pakistani,high,8.812949999999999,709.0,41.0,30.0,18.0,13.0,69.0,913.0,4.7,3059.0,False,False,3.0,4.29
RCP00313,Sajji,Pakistani,high,29.96448,703.0,32.0,26.0,5.0,14.0,61.0,484.0,4.2,2822.0,False,False,3.0,17.78
RCP00314,Pakistani Main Course Special 314,Pakistani,medium,7.14635,203.0,37.0,27.0,6.0,5.0,47.0,1295.0,4.0,1600.0,False,False,7.0,21.54
RCP00315,Pakistani Main Course Special 315,Pakistani,medium,2.0200889999999996,416.0,15.0,24.0,9.0,11.0,46.0,474.0,4.9,3772.0,True,False,7.0,3.23
RCP00316,Sindhi Biryani,Pakistani,high,21.796530499999996,699.0,39.0,24.0,15.0,8.0,57.0,670.0,3.6,334.0,False,True,6.0,4.81
RCP00317,Lahori Chargha,Pakistani,high,18.8722935,260.0,24.0,21.0,9.0,7.0,59.0,1304.0,4.5,2755.0,False,False,6.0,22.58
RCP00318,Lahori Chargha,Pakistani,medium,3.2322459999999995,750.0,46.0,24.0,17.0,8.0,35.0,1497.0,3.9,714.0,False,False,4.0,17.2
RCP00319,Nihari,Pakistani,high,22.699811999999998,197.0,46.0,25.0,15.0,13.0,58.0,1389.0,4.4,1763.0,False,False,5.0,7.59
RCP00320,Dal Makhani,Pakistani,medium,2.1464299999999996,599.0,14.0,22.0,2.0,6.0,73.0,522.0,4.2,1239.0,True,False,4.0,18.38
RCP00321,Haleem,Pakistani,high,11.748819999999998,607.0,22.0,36.0,11.0,2.0,34.0,587.0,4.6,4226.0,False,False,7.0,11.65
RCP00322,Sindhi Biryani,Pakistani,high,18.3598385,265.0,29.0,39.0,7.0,2.0,54.0,1498.0,4.3,552.0,False,False,4.0,15.22
RCP00323,Nihari,Pakistani,medium,3.1328499999999995,758.0,10.0,12.0,14.0,9.0,54.0,1163.0,4.5,1639.0,True,False,5.0,24.93
RCP00324,Korma,Pakistani,medium,5.6433355,762.0,12.0,24.0,7.0,2.0,46.0,863.0,3.7,2811.0,True,False,5.0,15.85
RCP00325,Lahori Chargha,Pakistani,low,1.0662099999999997,183.0,16.0,29.0,12.0,5.0,65.0,948.0,4.9,4342.0,True,False,5.0,13.84
RCP00326,Lahori Chargha,Pakistani,high,30.208628,578.0,27.0,25.0,2.0,12.0,74.0,1463.0,4.7,3332.0,False,True,2.0,7.45
RCP00327,Korma,Pakistani,low,1.5697519999999998,559.0,11.0,24.0,7.0,5.0,31.0,658.0,4.8,1007.0,True,False,6.0,21.97
RCP00328,Dal Makhani,Pakistani,high,20.84268,569.0,49.0,22.0,15.0,9.0,52.0,845.0,4.4,2254.0,False,False,4.0,22.6
RCP00329,Chicken Tikka,Pakistani,medium,2.2858049999999994,284.0,40.0,27.0,19.0,3.0,52.0,1340.0,4.3,3735.0,False,False,4.0,14.54
RCP00330,Sajji,Pakistani,high,13.124214499999999,310.0,21.0,21.0,10.0,6.0,55.0,649.0,4.9,3326.0,False,False,3.0,24.01
RCP00331,Dal Makhani,Pakistani,low,1.6524199999999998,167.0,18.0,21.0,4.0,12.0,53.0,597.0,3.8,1853.0,True,False,4.0,19.65
RCP00332,Chicken Tikka,Pakistani,high,22.489225500000003,473.0,44.0,19.0,19.0,14.0,76.0,436.0,4.6,4530.0,False,True,7.0,8.43
RCP00333,Pakistani Main Course Special 333,Pakistani,high,10.394849999999998,183.0,9.0,15.0,5.0,8.0,39.0,338.0,4.8,1773.0,True,False,7.0,19.14
RCP00334,Biryani,Pakistani,high,23.095885499999998,179.0,26.0,28.0,15.0,3.0,73.0,426.0,3.6,3425.0,False,False,4.0,6.39
RCP00335,Haleem,Pakistani,low,1.07371,546.0,34.0,34.0,2.0,4.0,40.0,531.0,4.2,1983.0,False,False,7.0,3.7
RCP00336,Nihari,Pakistani,low,1.7123599999999999,576.0,12.0,26.0,2.0,8.0,77.0,1373.0,4.6,2522.0,True,False,6.0,16.52
RCP00337,Seekh Kabab,Pakistani,high,20.98488,216.0,47.0,37.0,12.0,13.0,74.0,628.0,4.5,1195.0,False,False,4.0,20.18
RCP00338,Lahori Chargha,Pakistani,medium,4.5766729999999995,646.0,10.0,11.0,15.0,10.0,51.0,1176.0,4.0,3295.0,True,False,2.0,9.47
RCP00339,Pakistani Main Course Special 339,Pakistani,high,18.65465,618.0,37.0,33.0,14.0,12.0,60.0,680.0,4.5,875.0,False,False,5.0,14.13
RCP00340,Biryani,Pakistani,high,34.903160500000006,258.0,30.0,18.0,5.0,10.0,52.0,1210.0,4.1,4832.0,False,False,4.0,2.54
RCP00341,Sindhi Biryani,Pakistani,low,1.8895499999999996,746.0,12.0,14.0,12.0,12.0,76.0,328.0,4.0,485.0,True,False,6.0,11.65
RCP00342,Karahi,Pakistani,high,32.891907,270.0,42.0,37.0,6.0,9.0,31.0,1037.0,4.2,4287.0,False,True,5.0,18.71
RCP00343,Dal Makhani,Pakistani,high,8.831302500000001,653.0,12.0,18.0,2.0,11.0,43.0,1459.0,3.6,2511.0,True,False,3.0,18.79
RCP00344,Palak Paneer,Pakistani,high,16.839935999999998,402.0,44.0,38.0,5.0,7.0,38.0,740.0,3.8,4125.0,False,True,3.0,4.16
RCP00345,Pakistani Main Course Special 345,Pakistani,high,19.476765,672.0,21.0,34.0,14.0,4.0,78.0,1160.0,4.0,4630.0,False,False,3.0,13.02
RCP00346,Palak Paneer,Pakistani,high,15.395095000000003,563.0,36.0,30.0,14.0,10.0,65.0,262.0,4.2,1198.0,False,False,2.0,11.13
RCP00347,Pakistani Main Course Special 347,Pakistani,medium,2.952795,583.0,20.0,18.0,16.0,2.0,48.0,1138.0,3.6,4279.0,False,False,3.0,11.45
RCP00348,Lahori Chargha,Pakistani,medium,6.144450000000001,672.0,46.0,26.0,19.0,5.0,33.0,1378.0,4.6,3368.0,False,False,4.0,16.76
RCP00349,Sajji,Pakistani,medium,5.5703135,550.0,19.0,18.0,5.0,8.0,32.0,593.0,4.7,2523.0,True,False,7.0,10.74
